Date,Department,Baskets,Items,Avg_Items,Sales,Avg_Sale,Scan_Rate,Scan_Sales
8/3/21,Service Fees,9,0,0,0.80,0.08,0,0.00
8/3/21,Snacks,3,5,1.7,4.75,1.58,100,4.75
8/4/21,Cleaning&body,1,1,1,5.00,5.00,100,5.00
8/4/21,General Food,3,23,7.7,92.42,30.80,100,92.42
8/4/21,Service Fees,4,0,0,1.57,0.39,0,0.00
8/4/21,Snacks,1,1,1,0.99,0.99,100,0.99
8/5/21,Drinks,4,9,2.3,42.50,10.62,100,42.50
8/5/21,General Food,16,124,7.8,1574.61,98.41,100,1574.61
8/5/21,Meat/Fish,3,3,1,35.00,11.66,100,35.00
8/5/21,Service Fees,16,0,0,2.21,0.13,0,0.00
8/5/21,Snacks,3,4,1.3,3.50,1.16,100,3.50
8/6/21,Cleaning&body,1,5,5,24.00,24.00,100,24.00
8/6/21,Drinks,2,7,3.5,11.00,5.50,100,11.00
8/6/21,General Food,6,34,5.7,472.40,78.73,100,472.40
8/6/21,Meat/Fish,2,5,2.5,60.00,30.00,100,60.00
8/6/21,Service Fees,7,0,0,1.11,0.15,0,0.00
8/7/21,General Food,6,32,5.3,553.65,92.27,100,553.65
8/7/21,Meat/Fish,1,4,4,80.00,80.00,100,80.00
8/7/21,Service Fees,7,0,0,0.57,0.08,0,0.00
8/7/21,Snacks,1,1,1,0.50,0.50,100,0.50
8/8/21,Cleaning&body,1,1,1,8.00,8.00,100,8.00
8/8/21,General Food,6,62,10.3,716.75,119.45,100,716.75
8/8/21,Meat/Fish,2,3,1.5,40.00,20.00,100,40.00
8/8/21,Service Fees,6,0,0,0.00,0.00,0,0.00
8/8/21,Snacks,2,5,2.5,2.30,1.15,100,2.30
8/9/21,General Food,5,32,6.4,332.96,66.59,100,332.96
8/9/21,Service Fees,5,0,0,0.00,0.00,0,0.00
8/9/21,Snacks,1,1,1,0.50,0.50,100,0.50
8/10/21,General Food,6,23,3.8,299.96,49.99,100,299.96
8/10/21,Service Fees,6,0,0,5.04,0.84,0,0.00
8/11/21,Drinks,7,27,3.9,95.75,13.67,100,95.75
8/11/21,General Food,6,51,8.5,415.53,69.25,100,415.53
8/11/21,Meat/Fish,3,4,1.3,60.00,20.00,100,60.00
8/11/21,Service Fees,10,0,0,1.85,0.18,0,0.00
8/11/21,Snacks,2,3,1.5,3.50,1.75,100,3.50
8/12/21,Drinks,2,2,1,3.00,1.50,100,3.00
8/12/21,General Food,5,31,6.2,253.99,50.79,100,253.99
8/12/21,Meat/Fish,1,2,2,20.00,20.00,100,20.00
8/12/21,Service Fees,6,0,0,2.04,0.34,0,0.00
8/12/21,Snacks,1,2,2,0.50,0.50,100,0.50
8/13/21,Drinks,1,1,1,8.00,8.00,100,8.00
8/13/21,General Food,3,29,9.7,162.39,54.13,100,162.39
8/13/21,Service Fees,3,0,0,1.32,0.44,0,0.00
8/13/21,Snacks,1,1,1,3.00,3.00,100,3.00
8/14/21,Drinks,1,1,1,1.50,1.50,100,1.50
8/14/21,General Food,3,5,1.7,36.22,12.07,100,36.22
8/14/21,Meat/Fish,2,5,2.5,50.00,25.00,100,50.00
8/14/21,Service Fees,4,0,0,1.07,0.26,0,0.00
8/15/21,Drinks,1,2,2,9.00,9.00,100,9.00
8/15/21,General Food,6,33,5.5,581.80,96.96,100,581.80
8/15/21,Service Fees,6,0,0,0.84,0.14,0,0.00
8/15/21,Snacks,3,4,1.3,1.25,0.41,100,1.25
8/16/21,Drinks,1,1,1,8.00,8.00,100,8.00
8/16/21,General Food,4,54,13.5,238.30,59.57,100,238.30
8/16/21,Service Fees,4,0,0,0.00,0.00,0,0.00
8/16/21,Snacks,1,1,1,0.25,0.25,100,0.25
8/17/21,General Food,3,10,3.3,317.00,105.66,100,317.00
8/17/21,Meat/Fish,1,3,3,50.00,50.00,100,50.00
8/17/21,Service Fees,4,0,0,3.84,0.96,0,0.00
8/18/21,General Food,2,14,7,70.53,35.26,100,70.53
8/18/21,Meat/Fish,2,3,1.5,40.00,20.00,100,40.00
8/18/21,Service Fees,2,0,0,2.82,1.41,0,0.00
8/19/21,Cleaning&body,2,4,2,29.00,14.50,100,29.00
8/19/21,Drinks,2,7,3.5,24.75,12.37,100,24.75
8/19/21,General Food,6,64,10.7,637.21,106.20,100,637.21
8/19/21,Service Fees,6,0,0,5.42,0.90,0,0.00
8/19/21,Snacks,1,2,2,2.00,2.00,100,2.00
8/20/21,Cleaning&body,2,2,1,17.00,8.50,100,17.00
8/20/21,General Food,13,96,7.4,960.59,73.89,100,960.59
8/20/21,Meat/Fish,1,1,1,20.00,20.00,100,20.00
8/20/21,Service Fees,13,0,0,1.47,0.11,0,0.00
8/20/21,Snacks,2,2,1,0.50,0.25,100,0.50
8/21/21,Drinks,1,4,4,6.00,6.00,100,6.00
8/21/21,General Food,8,44,5.5,213.14,26.64,100,213.14
8/21/21,Service Fees,9,0,0,3.72,0.41,0,0.00
8/21/21,Snacks,1,1,1,0.25,0.25,100,0.25
8/22/21,Cleaning&body,3,7,2.3,34.00,11.33,100,34.00
8/22/21,General Food,8,83,10.4,768.76,96.09,100,768.76
8/22/21,Meat/Fish,2,3,1.5,30.00,15.00,100,30.00
8/22/21,Service Fees,10,0,0,1.72,0.17,0,0.00
8/22/21,Snacks,1,10,10,5.00,5.00,100,5.00
8/23/21,Cleaning&body,2,2,1,43.00,21.50,100,43.00
8/23/21,Drinks,1,2,2,2.50,2.50,100,2.50
8/23/21,General Food,2,9,4.5,36.50,18.25,100,36.50
8/23/21,Service Fees,5,0,0,0.62,0.12,0,0.00
8/24/21,Cleaning&body,1,1,1,8.00,8.00,100,8.00
8/24/21,Drinks,2,3,1.5,4.00,2.00,100,4.00
8/24/21,General Food,4,19,4.8,62.49,15.62,100,62.49
